21/09/2013 03:09:00.287] - [INFO] - [id: 0x8b3e2318] OPEN
21/09/2013 03:09:00.299] - [INFO] - [id: 0x8b3e2318, /127.0.0.1:2525 => localhost/127.0.0.1:19999] BOUND: /127.0.0.1:2525
21/09/2013 03:09:00.301] - [INFO] - [id: 0x8b3e2318, /127.0.0.1:2525 => localhost/127.0.0.1:19999] CONNECTED: localhost/127.0.0.1:19999
21/09/2013 03:11:19.301] - [INFO] - message sent: took 786,520
21/09/2013 03:11:19.647] - [INFO] - message sent: took 1,710,813
21/09/2013 03:11:19.994] - [INFO] - message sent: took 2,101,034
21/09/2013 03:11:20.340] - [INFO] - message sent: took 3,518,473
21/09/2013 03:11:20.685] - [INFO] - message sent: took 4,001,083
21/09/2013 03:11:21.028] - [INFO] - message sent: took 2,008,645
21/09/2013 03:11:21.375] - [INFO] - message sent: took 5,778,757
21/09/2013 03:11:21.722] - [INFO] - message sent: took 1,831,162
21/09/2013 03:11:22.066] - [INFO] - message sent: took 1,865,200
21/09/2013 03:11:22.411] - [INFO] - message sent: took 1,717,703
21/09/2013 03:11:22.756] - [INFO] - message sent: took 1,565,747
21/09/2013 03:11:23.104] - [INFO] - message sent: took 1,186,466
21/09/2013 03:11:23.446] - [INFO] - message sent: took 1,674,750
21/09/2013 03:11:23.790] - [INFO] - message sent: took 2,131,831
21/09/2013 03:11:24.132] - [INFO] - message sent: took 746,810
21/09/2013 03:11:24.478] - [INFO] - message sent: took 2,149,255
21/09/2013 03:11:24.821] - [INFO] - message sent: took 2,069,022
21/09/2013 03:11:25.167] - [INFO] - message sent: took 1,966,098
21/09/2013 03:11:25.513] - [INFO] - message sent: took 2,120,485
21/09/2013 03:11:25.861] - [INFO] - message sent: took 1,547,512
21/09/2013 03:11:26.205] - [INFO] - message sent: took 1,616,398
21/09/2013 03:11:26.547] - [INFO] - message sent: took 1,590,464
21/09/2013 03:11:26.893] - [INFO] - message sent: took 3,421,627
21/09/2013 03:11:27.239] - [INFO] - message sent: took 1,962,452
21/09/2013 03:11:27.598] - [INFO] - message sent: took 17,872,368
21/09/2013 03:11:27.943] - [INFO] - message sent: took 1,503,749
21/09/2013 03:11:28.288] - [INFO] - message sent: took 2,039,037
21/09/2013 03:11:28.633] - [INFO] - message sent: took 3,305,331
21/09/2013 03:11:28.977] - [INFO] - message sent: took 1,000,474
21/09/2013 03:11:29.320] - [INFO] - message sent: took 2,524,483
21/09/2013 03:11:29.665] - [INFO] - message sent: took 1,051,936
21/09/2013 03:11:30.010] - [INFO] - message sent: took 1,513,879
21/09/2013 03:11:30.368] - [INFO] - message sent: took 16,527,057
21/09/2013 03:11:30.707] - [INFO] - message sent: took 868,373
21/09/2013 03:11:31.051] - [INFO] - message sent: took 1,361,924
21/09/2013 03:11:31.397] - [INFO] - message sent: took 1,624,502
21/09/2013 03:11:31.749] - [INFO] - message sent: took 6,926,323
21/09/2013 03:11:32.093] - [INFO] - message sent: took 1,284,933
21/09/2013 03:11:32.438] - [INFO] - message sent: took 1,448,235
21/09/2013 03:11:32.786] - [INFO] - message sent: took 1,378,132
21/09/2013 03:11:33.129] - [INFO] - message sent: took 1,365,977
21/09/2013 03:11:33.490] - [INFO] - message sent: took 1,167,016
21/09/2013 03:11:33.838] - [INFO] - message sent: took 2,931,723
21/09/2013 03:11:34.205] - [INFO] - message sent: took 1,004,526
21/09/2013 03:11:34.554] - [INFO] - message sent: took 1,319,377
21/09/2013 03:11:34.899] - [INFO] - message sent: took 1,700,683
21/09/2013 03:11:35.250] - [INFO] - message sent: took 4,118,595
21/09/2013 03:11:35.596] - [INFO] - message sent: took 1,616,399
21/09/2013 03:11:35.942] - [INFO] - message sent: took 2,435,336
21/09/2013 03:11:36.287] - [INFO] - message sent: took 1,291,012
21/09/2013 03:11:36.633] - [INFO] - message sent: took 1,377,322
21/09/2013 03:11:36.980] - [INFO] - message sent: took 1,452,692
21/09/2013 03:11:37.324] - [INFO] - message sent: took 1,536,976
21/09/2013 03:11:37.674] - [INFO] - message sent: took 1,304,383
21/09/2013 03:11:38.022] - [INFO] - message sent: took 1,426,353
21/09/2013 03:11:38.367] - [INFO] - message sent: took 1,304,384
21/09/2013 03:11:38.712] - [INFO] - message sent: took 1,549,538
21/09/2013 03:11:39.055] - [INFO] - message sent: took 1,490,377
21/09/2013 03:11:39.409] - [INFO] - message sent: took 11,643,824
21/09/2013 03:11:39.757] - [INFO] - message sent: took 2,977,107
21/09/2013 03:11:40.121] - [INFO] - message sent: took 24,104,152
21/09/2013 03:11:40.482] - [INFO] - message sent: took 1,707,571
21/09/2013 03:11:40.848] - [INFO] - message sent: took 950,226
21/09/2013 03:11:41.196] - [INFO] - message sent: took 1,878,167
21/09/2013 03:11:41.543] - [INFO] - message sent: took 882,961
21/09/2013 03:11:41.891] - [INFO] - message sent: took 2,971,434
21/09/2013 03:11:42.234] - [INFO] - message sent: took 1,396,368
21/09/2013 03:11:42.582] - [INFO] - message sent: took 2,610,793
21/09/2013 03:11:42.929] - [INFO] - message sent: took 2,368,070
21/09/2013 03:11:43.273] - [INFO] - message sent: took 2,101,440
21/09/2013 03:11:43.619] - [INFO] - message sent: took 1,959,615
21/09/2013 03:11:43.964] - [INFO] - message sent: took 1,699,467
21/09/2013 03:11:44.309] - [INFO] - message sent: took 2,691,837
21/09/2013 03:11:44.657] - [INFO] - message sent: took 1,682,854
21/09/2013 03:11:45.003] - [INFO] - message sent: took 1,543,865
21/09/2013 03:11:45.349] - [INFO] - message sent: took 1,517,527
21/09/2013 03:11:45.697] - [INFO] - message sent: took 1,616,398
21/09/2013 03:11:46.043] - [INFO] - message sent: took 1,695,010
21/09/2013 03:11:46.389] - [INFO] - message sent: took 1,611,941
21/09/2013 03:11:46.736] - [INFO] - message sent: took 1,960,020
21/09/2013 03:11:47.080] - [INFO] - message sent: took 1,575,877
21/09/2013 03:11:47.426] - [INFO] - message sent: took 1,620,450
21/09/2013 03:11:47.774] - [INFO] - message sent: took 2,073,075
21/09/2013 03:11:48.119] - [INFO] - message sent: took 1,825,084
21/09/2013 03:11:48.465] - [INFO] - message sent: took 2,079,964
21/09/2013 03:11:48.809] - [INFO] - message sent: took 1,541,839
21/09/2013 03:11:49.157] - [INFO] - message sent: took 2,207,606
21/09/2013 03:11:49.503] - [INFO] - message sent: took 1,911,799
21/09/2013 03:11:49.851] - [INFO] - message sent: took 1,884,650
21/09/2013 03:11:50.198] - [INFO] - message sent: took 3,157,832
21/09/2013 03:11:50.543] - [INFO] - message sent: took 1,629,365
21/09/2013 03:11:50.890] - [INFO] - message sent: took 1,580,739
21/09/2013 03:11:51.236] - [INFO] - message sent: took 1,997,299
21/09/2013 03:11:51.581] - [INFO] - message sent: took 1,637,064
21/09/2013 03:11:51.927] - [INFO] - message sent: took 1,494,429
21/09/2013 03:11:52.274] - [INFO] - message sent: took 1,972,581
21/09/2013 03:11:52.619] - [INFO] - message sent: took 1,478,626
21/09/2013 03:11:52.964] - [INFO] - message sent: took 1,610,320
21/09/2013 03:11:53.310] - [INFO] - message sent: took 1,622,882
21/09/2013 03:11:53.657] - [INFO] - message sent: took 1,914,231
21/09/2013 03:11:54.007] - [INFO] - message sent: took 1,449,450
21/09/2013 03:11:54.352] - [INFO] - message sent: took 1,165,395
21/09/2013 03:11:54.698] - [INFO] - message sent: took 1,547,107
21/09/2013 03:11:55.044] - [INFO] - message sent: took 1,549,538
21/09/2013 03:11:55.394] - [INFO] - message sent: took 3,721,485
21/09/2013 03:11:55.741] - [INFO] - message sent: took 1,739,583
21/09/2013 03:11:56.086] - [INFO] - message sent: took 1,527,656
21/09/2013 03:11:56.129] - [INFO] - [id: 0x8b3e2318, /127.0.0.1:2525 :> localhost/127.0.0.1:19999] DISCONNECTED
21/09/2013 03:11:56.131] - [INFO] - [id: 0x8b3e2318, /127.0.0.1:2525 :> localhost/127.0.0.1:19999] UNBOUND
21/09/2013 03:11:56.138] - [INFO] - [id: 0x8b3e2318, /127.0.0.1:2525 :> localhost/127.0.0.1:19999] CLOSED
